feature_id,cosine,feature_desc
Phecode:425,0.063151804,Cardiomyopathy
Phecode:259.2,0.063077826,Carcinoid syndrome
Phecode:960,0.063068785,Poisoning by antibiotics
Phecode:250.2,0.063042582,Type 2 diabetes
Phecode:401.22,0.063037083,Hypertensive chronic kidney disease
RXNORM:282708,0.062977143,throat lozenge
Phecode:260.1,0.062747663,Cachexia
LOINC:54067-4,0.062589406,LOINC:CLOSTRIDIUM DIFFICILE TOXIN GENES
Phecode:441,0.062206261,Vascular insufficiency of intestine
Phecode:286.4,0.062145323,Acquired coagulation factor deficiency
LOINC:7791-7,0.062136066,LOINC:DACRYOCYTES
Phecode:200,0.061979354,Myeloproliferative disease
Phecode:496.3,0.061854735,Bronchiectasis
Phecode:244,0.06182039,Hypothyroidism
Phecode:960.2,0.061684641,Allergy/adverse effect of penicillin
RXNORM:25037,0.061682751,cefdinir
LOINC:4542-7,0.061579288,LOINC:HAPTOGLOBIN
Phecode:375,0.061458136,Disorders of lacrimal system
RXNORM:321952,0.06143457,pimecrolimus
Phecode:563,0.061406612,Constipation
Phecode:587,0.061374884,Kidney replaced by transpant
Phecode:967,0.061153032,Adverse effects of sedatives or other central nervous system depressants and anesthetics
Phecode:270.33,0.061036413,Amyloidosis
RXNORM:283753,0.06080115,perflutren
RXNORM:2003916,0.059841128,aerochamber
Phecode:687.1,0.059737519,Rash and other nonspecific skin eruption
Phecode:626.8,0.059673665,"Infertility, female"
Phecode:286.13,0.059381274,Congenital factor VIII disorder
ShortName:Protein - BSP,0.059226541,Protein - BSP
Phecode:634.3,0.059198061,Ectopic pregnancy
Phecode:477,0.059074846,Epistaxis or throat hemorrhage
Phecode:459.9,0.058837576,Circulatory disease NEC
Phecode:433.3,0.058812082,Cerebral ischemia
Phecode:244.4,0.058795247,Hypothyroidism NOS
RXNORM:7806,0.058770971,oxygen
Phecode:250.42,0.05868699,Other abnormal glucose
RXNORM:1736362,0.058642481,prosource
Phecode:586.4,0.058630752,Stricture/obstruction of ureter
Phecode:964.1,0.058421747,Anticoagulants causing adverse effects
CCS:217,0.058411552,Other respiratory therapy
Phecode:458.2,0.058392124,Iatrogenic hypotension
Phecode:579.2,0.058233603,Splenomegaly
RXNORM:6585,0.057897436,magnesium sulfate
CCS:38,0.057200201,Other diagnostic procedures on lung and bronchus
Phecode:270.3,0.056849491,Disorders of plasma protein metabolism
Phecode:204.12,0.056570256,"Lymphoid leukemia, chronic"
Phecode:282.5,0.056487015,Sickle cell anemia
Phecode:327.72,0.056454481,Sleep related leg cramps
RXNORM:6926,0.055938051,mexiletine
Phecode:198.5,0.055819714,Secondary malignancy of brain/spine
J40.,0.055542784,"Bronchitis, not specified as acute or chronic"
RXNORM:6711,0.055449304,melatonin
Phecode:687.3,0.055282068,Changes in skin texture
Phecode:446.1,0.055230403,Thromboangiitis obliterans
Phecode:452,0.055074116,Other venous embolism and thrombosis
RXNORM:11124,0.054791244,vancomycin
Phecode:458.1,0.054722404,Orthostatic hypotension
RXNORM:751128,0.054618821,glucose sensor
Phecode:532,0.054273839,Dysphagia
Phecode:965.1,0.05412841,Opiates and related narcotics causing adverse effects in therapeutic use
Phecode:272,0.054067232,Disorders of lipoid metabolism
LOINC:33364-1,0.054007955,LOINC:NORMOCHROMIC
Phecode:559,0.053966935,Ileostomy status
Phecode:426.91,0.053703794,Cardiac pacemaker in situ
Phecode:501,0.053631446,Pneumonitis due to inhalation of food or vomitus
Phecode:530,0.053567662,Diseases of esophagus
Phecode:149.2,0.053482788,Cancer of nasopharynx
RXNORM:55672,0.053308781,rifabutin
CCS:225,0.053126124,Conversion of cardiac rhythm
RXNORM:8727,0.052702506,progesterone
Phecode:252.2,0.052689912,Hypoparathyroidism
Phecode:274,0.052526395,Gout and other crystal arthropathies
Phecode:425.1,0.052318811,Primary/intrinsic cardiomyopathies
RXNORM:8410,0.052183034,alteplase
Phecode:358.1,0.052164884,Myasthenia gravis
Phecode:204.1,0.052156122,Lymphoid leukemia
Phecode:426.92,0.051741177,Cardiac defibrillator in situ
Phecode:250,0.05139446,Diabetes mellitus
Phecode:358,0.051143603,Myoneural disorders
Phecode:990,0.05104998,Effects radiation NOS
Phecode:503,0.050609532,Pulmonary congestion and hypostasis
LOINC:33516-6,0.05041646,LOINC:RETICULOCYTES.IMMATURE/RETICULOCYTES.TOTAL
RXNORM:2019,0.050232177,carbidopa
Phecode:420,0.050204884,Carditis
Phecode:447,0.050123911,Other disorders of arteries and arterioles
Phecode:363.4,0.050097829,Choroidal degenerations
Phecode:270.32,0.050068404,Paraproteinemia
Phecode:495.2,0.04988445,Asthma with exacerbation
Phecode:963,0.049752125,Poisoning by primarily systemic agents
RXNORM:56466,0.049643037,sodium citrate
Phecode:963.1,0.049571952,Antineoplastic and immunosuppressive drugs causing adverse effects
RXNORM:5032,0.049477781,guaifenesin
Phecode:465.2,0.049225261,Acute pharyngitis
RXNORM:7812,0.048937109,oxymetazoline
Phecode:261.4,0.048695481,Vitamin D deficiency
RXNORM:9601,0.048658967,scopolamine
Phecode:473,0.048648797,Diseases of the larynx and vocal cords
Phecode:495,0.048589944,Asthma
Phecode:510.2,0.04853338,Lung transplant
Phecode:272.1,0.048523475,Hyperlipidemia
Phecode:286.81,0.048459654,Primary hypercoagulable state
RXNORM:689696,0.048305132,heparin/sodium chloride
RXNORM:5720,0.048282499,"globulin,immune"
Phecode:285.2,0.048279691,Anemia of chronic disease
RXNORM:700460,0.048203047,pro-stat
Phecode:798.1,0.048027919,Chronic fatigue syndrome
Phecode:261,0.047925976,Vitamin deficiency
Phecode:041.11,0.04786753,Methicillin sensitive Staphylococcus aureus
LOINC:2143-6,0.047852945,LOINC:CORTISOL
Phecode:530.1,0.047822778,"Esophagitis, GERD and related diseases"
Phecode:1010.6,0.047598145,Persons encountering health services in circumstances related to reproduction
RXNORM:223420,0.04752244,nepro
LOINC:5902-2,0.04751522,LOINC:COAGULATION TISSUE FACTOR INDUCED
Phecode:790,0.047413921,Nonspecific findings on examination of blood
Phecode:198.6,0.047339834,Secondary malignancy of bone
Phecode:571,0.047215525,Chronic liver disease and cirrhosis
RXNORM:229899,0.047193801,kerasal
CCS:223,0.047049873,Enteral and parenteral nutrition
Phecode:292,0.046739653,Neurological disorders
RXNORM:1659152,0.046696714,alirocumab
Phecode:530.11,0.046550843,GERD
RXNORM:88249,0.046519118,montelukast
Phecode:117,0.046313624,Mycoses
Phecode:338.2,0.046261308,Chronic pain
Phecode:053.1,0.046256782,Herpes zoster with nervous system complications
Phecode:475.9,0.046175,Postnasal drip
RXNORM:616739,0.046100403,rotigotine
Phecode:280.1,0.045842931,"Iron deficiency anemias, unspecified or not due to blood loss"
Phecode:286.5,0.045833099,Hemorrhagic disorder due to intrinsic circulating anticoagulants
RXNORM:2002890,0.045549395,bictegravir/emtricitabine/tenofovir
Phecode:599.2,0.045365343,Retention of urine
RXNORM:1551291,0.045287311,dulaglutide
Phecode:949.1,0.044232427,Diaper or napkin rash
Phecode:571.5,0.044123249,Other chronic nonalcoholic liver disease
Phecode:695.1,0.044030871,Toxic erythema
RXNORM:1313110,0.043924519,cobicistat/elvitegravir/emtricitabine/tenofovir
Phecode:705.8,0.043869407,Hyperhidrosis
CCS:31,0.043838047,"Diagnostic procedures on nose, mouth and pharynx"
Phecode:709.5,0.043730136,Dermatomyositis
J98.09,0.043494129,"Other diseases of bronchus, not elsewhere classified"
Phecode:441.1,0.043491058,Acute vascular insufficiency of intestine
Phecode:451.2,0.043283103,Phlebitis and thrombophlebitis of lower extremities
Phecode:428.2,0.043204728,Heart failure NOS
LOINC:56888-1,0.043201259,LOINC:HIV 1+2 AB+HIV1 P24 AG
Phecode:593.1,0.043168305,Gross hematuria
CCS:203,0.043156941,Electrographic cardiac monitoring
Phecode:149.4,0.043128158,Cancer of larynx
Phecode:1002,0.043066414,"Symptoms concerning nutrition, metabolism, and development"
Phecode:599.8,0.042667859,Other symptoms involving urinary system
Phecode:994.1,0.042578623,Systemic inflammatory response syndrome (SIRS)
Phecode:1100,0.042523778,Family history
Phecode:599,0.042365218,Other symptoms/disorders or the urinary system
Phecode:195,0.041967162,"Cancer, suspected or other"
RXNORM:758154,0.0419532,chloride/potassium/sodium
CCS:32,0.041936601,"Other non-OR therapeutic procedures on nose, mouth and pharynx"
Phecode:427.22,0.041931083,Atrial flutter
Phecode:756,0.041843291,Other congenital musculoskeletal anomalies
Phecode:442.2,0.041746453,Aneurysm of iliac artery
LOINC:26455-6,0.041736343,LOINC:ERYTHROCYTES
Phecode:473.4,0.041665638,Voice disturbance
Phecode:279,0.041624111,Disorders involving the immune mechanism
Phecode:512.2,0.041595438,Painful respiration
Phecode:531.1,0.041452172,Hemorrhage from gastrointestinal ulcer
RXNORM:222676,0.041297389,glucerna
Phecode:165,0.041068293,Cancer within the respiratory system
Phecode:338,0.040987282,Pain
Phecode:274.1,0.040969124,Gout
CCS:194,0.040924378,Diagnostic ultrasound of gastrointestinal tract
Phecode:357,0.04089332,Inflammatory and toxic neuropathy
Phecode:348.7,0.040567185,Coma
ShortName:Thyroid Stiumulating Hormone,0.04052198,Thyroid Stiumulating Hormone
LOINC:71774-4,0.040473411,LOINC:MITOGEN STIMULATED GAMMA INTERFERON
Phecode:038.1,0.040426027,Gram negative septicemia
RXNORM:1487518,0.040413629,umeclidinium/vilanterol
Phecode:198.2,0.04018976,Secondary malignancy of respiratory organs
Phecode:270.38,0.040092075,Other specified disorders of plasma protein metabolism
LOINC:1904-2,0.040085529,LOINC:ASCORBATE
Phecode:327.71,0.040037715,Restless legs syndrome
RXNORM:847083,0.040027613,ustekinumab
Phecode:253.7,0.040020244,Other disorders of neurohypophysis
LOINC:14196-0,0.040015271,LOINC:RETICULOCYTES
RXNORM:1802243,0.039950588,prosource plus
Phecode:041.9,0.039786927,Infection with drug-resistant microorganisms
Phecode:560.1,0.039742527,Paralytic ileus
Phecode:287.4,0.039701309,Qualitative platelet defects
Phecode:573,0.039673022,Other disorders of liver
Phecode:202,0.039609517,"Cancer of other lymphoid, histiocytic tissue"
RXNORM:40790,0.039563003,pantoprazole
Phecode:348.2,0.039522525,Cerebral edema and compression of brain
RXNORM:1433868,0.039437512,dolutegravir
Phecode:411.4,0.03925865,Coronary atherosclerosis
RXNORM:72236,0.038957325,fosphenytoin
ShortName:PT,0.038890874,ShortName:PT
RXNORM:1901,0.038866155,calcium chloride
RXNORM:1545653,0.038771072,empagliflozin
Phecode:401.3,0.038538888,Other hypertensive complications
Phecode:198,0.038357429,Secondary malignant neoplasm
RXNORM:1307298,0.038318171,enzalutamide
Phecode:259,0.038253578,Other endocrine disorders
Phecode:198.4,0.038182341,Secondary malignant neoplasm of liver
RXNORM:10869,0.03804854,tropicamide
Phecode:465.4,0.038015938,Acute laryngitis and tracheitis
Phecode:281.13,0.037972111,Folate-deficiency anemia
RXNORM:465711,0.037969909,ciprofloxacin/hydrocortisone
Phecode:687,0.037759673,Symptoms affecting skin
Phecode:442.1,0.037345372,Aortic aneurysm
LOINC:33363-3,0.03723797,LOINC:NORMOCYTIC
Phecode:586,0.037098506,Other disorders of the kidney and ureters
Phecode:250.25,0.037065347,Diabetes type 2 with peripheral circulatory disorders
RXNORM:298869,0.03702138,eplerenone
Phecode:270,0.03694017,Disorders of protein plasma/amino-acid transport and metabolism
Phecode:569.1,0.03681315,Toxic gastroenteritis and colitis
Phecode:204.11,0.036785972,"Lymphoid leukemia, acute"
Phecode:280,0.036745616,Iron deficiency anemias
RXNORM:1002293,0.036709049,formoterol/mometasone
Phecode:571.81,0.036652711,Portal hypertension
Phecode:395.2,0.036538029,Nonrheumatic aortic valve disorders
Phecode:349,0.03599895,Other and unspecified disorders of the nervous system
Phecode:418,0.035934241,Nonspecific chest pain
CCS:37,0.035871303,Diagnostic bronchoscopy and biopsy of bronchus
Phecode:252,0.035766679,Disorders of parathyroid gland
RXNORM:298665,0.035761358,nepafenac
Phecode:132,0.035672514,"Infestation (lice, mites)"
Phecode:530.5,0.035537057,Disorders of esophageal motility
RXNORM:358263,0.035437057,tadalafil
Phecode:290,0.035401223,Delirium dementia and amnestic and other cognitive disorders
RXNORM:840781,0.03529379,drospirenone/ethinyl estradiol
Phecode:586.3,0.035121303,Vascular disorders of kidney/hypertrophy
Phecode:420.2,0.034856453,Pericarditis
RXNORM:5470,0.034853891,hydralazine
CCS:74,0.034825605,"Gastrectomy, partial and total"
Phecode:599.3,0.034785251,Dysuria
RXNORM:2890,0.034690906,cosyntropin
Phecode:579,0.034529255,Other symptoms involving abdomen and pelvis
LOINC:800-3,0.034359341,LOINC:SCHISTOCYTES
Phecode:185,0.034291361,Cancer of prostate
Phecode:601.8,0.034194678,Other inflammatory disorders of male genital organs
Phecode:425.8,0.03390098,Other cardiomyopathy
Phecode:442,0.033869284,Other aneurysm
ShortName:Tacrolimus,0.033819841,ShortName:Tacrolimus
Phecode:165.1,0.033786204,Cancer of bronchus; lung
Phecode:279.1,0.033608081,Immunity deficiency
Phecode:530.2,0.033538744,Esophageal bleeding (varices/hemorrhage)
Phecode:793,0.033521941,Nonspecific abnormal findings on radiological and other examination of musculoskeletal system
LOINC:3167-4,0.033267384,LOINC:SPECIMEN VOLUME
RXNORM:1111103,0.033189163,fidaxomicin
LOINC:5866-9,0.033183326,LOINC:INFLUENZA VIRUS B AG
LOINC:728-6,0.033131246,LOINC:HYPOCHROMIA
Phecode:395.3,0.032871038,Nonrheumatic tricuspid valve disorders
RXNORM:466584,0.032714037,acetaminophen/aspirin/caffeine
CCS:187,0.0326431,Intravenous pyelogram
RXNORM:114202,0.032638956,lactate
RXNORM:8687,0.032614362,primaquine
Phecode:202.2,0.032503562,Non-Hodgkins lymphoma
RXNORM:660890,0.032460162,sevelamer carbonate
LOINC:38875-1,0.032433038,LOINC:COAGULATION TISSUE FACTOR INDUCED.INR
LOINC:5862-8,0.032351299,LOINC:INFLUENZA VIRUS A AG
LOINC:6864-3,0.032351103,LOINC:HEMOGLOBIN S
Phecode:198.3,0.032344892,Secondary malignant neoplasm of digestive systems
LOINC:7789-1,0.03232768,LOINC:ACANTHOCYTES
RXNORM:136411,0.032312506,sildenafil
RXNORM:190521,0.032310394,abacavir
LOINC:10381-2,0.032288621,LOINC:TARGET CELLS
Phecode:426.25,0.032262345,Other heart block
RXNORM:197,0.032224563,acetylcysteine
Phecode:707.1,0.032066965,Decubitus ulcer
Phecode:514.1,0.03204735,Abnormal results of function study of pulmonary system
Phecode:261.2,0.03194134,Vitamin B-complex deficiencies
LOINC:789-8,0.031811045,LOINC:ERYTHROCYTES
Phecode:785,0.031804454,Abdominal pain
Phecode:531,0.031784642,Peptic ulcer (excl. esophageal)
RXNORM:734064,0.031760419,desvenlafaxine
Phecode:451,0.031697453,Phlebitis and thrombophlebitis
Phecode:316.1,0.031561571,Polyneuropathy due to drugs
Phecode:707,0.031549002,Chronic ulcer of skin
Phecode:275.1,0.031536965,Disorders of iron metabolism
Phecode:189.11,0.031391925,"Malignant neoplasm of kidney, except pelvis"
LOINC:32018-4,0.031200803,LOINC:HEPATITIS A VIRUS AB.IGG
Phecode:568,0.031185437,Other disorders of peritoneum
Phecode:870.2,0.031003689,Open wound of ear
RXNORM:1100072,0.030926494,abiraterone
Phecode:149,0.03089244,"Cancer of larynx, pharynx, nasal cavities"
Phecode:275.6,0.030794441,Hypercalcemia
RXNORM:52175,0.030774272,losartan
ShortName:Bilirubin Unconjugated,0.030730552,ShortName:Bilirubin Unconjugated
RXNORM:282388,0.030559602,imatinib
RXNORM:6963,0.030541103,midodrine
Phecode:225.1,0.030535312,"Benign neoplasm of brain, cranial nerves, meninges"
RXNORM:1656339,0.0304005,sacubitril/valsartan
Phecode:290.11,0.030358443,Alzheimer's disease
Phecode:599.1,0.030282483,Urinary obstruction
Phecode:500,0.030274559,Lung disease due to external agents
Phecode:687.2,0.030150602,"Localized superficial swelling, mass, or lump"
Phecode:293.1,0.030131588,"Swelling, mass, or lump in head and neck [Space-occupying lesion, intracranial NOS]"
Phecode:428.1,0.02995474,Congestive heart failure (CHF) NOS
Phecode:593,0.029567456,Hematuria
RXNORM:37418,0.029367168,sumatriptan
Phecode:282.8,0.029279774,Other hemoglobinopathies
Phecode:771,0.029240897,Musculoskeletal symptoms referable to limbs
Phecode:242,0.029222354,Thyrotoxicosis with or without goiter
Phecode:327.4,0.029158781,Insomnia
RXNORM:20791,0.028809267,chlorhexidine gluconate
CCS:40,0.028794344,Other diagnostic procedures of respiratory tract and mediastinum
CCS:227,0.028765773,"Other diagnostic procedures (interview, evaluation, consultation)"
Phecode:204.2,0.02870563,Myeloid leukemia
Phecode:155.1,0.028645978,"Malignant neoplasm of liver, primary"
Phecode:695.41,0.028404359,Cutaneous lupus erythematosus
Phecode:476,0.028269151,Allergic rhinitis
Phecode:560,0.028045449,Intestinal obstruction without mention of hernia
Phecode:070.9,0.027775636,Hepatitis NOS
RXNORM:1038918,0.027691811,lantiseptic
Phecode:327.7,0.0275803,Sleep related movement disorders
Phecode:442.11,0.027250033,Abdominal aortic aneurysm
Phecode:286.1,0.02723081,Congenital coagulation defects
Phecode:514.2,0.026843388,Solitary pulmonary nodule
Phecode:281.1,0.026839009,Megaloblastic anemia
RXNORM:34322,0.026761315,potassium phosphate
LOINC:71776-9,0.0266168,LOINC:GAMMA INTERFERON BACKGROUND
Phecode:289.4,0.026443183,Lymphadenitis
ShortName:INR,0.026428342,ShortName:INR
Phecode:681,0.026372143,Superficial cellulitis and abscess
RXNORM:1368001,0.026366351,alogliptin
CCS:231,0.026242867,Other therapeutic procedures
Phecode:585.31,0.026157536,Renal dialysis
Phecode:597.2,0.026100443,Urinary complications NEC
Phecode:288.11,0.026016992,Neutropenia
RXNORM:1100699,0.025990481,linagliptin
RXNORM:20610,0.025896009,cetirizine
RXNORM:8825,0.02575211,protamine sulfate
Phecode:204.21,0.025740121,"Myeloid leukemia, acute"
RXNORM:1189075,0.025663947,emtricitabine/rilpivirine/tenofovir
Phecode:756.2,0.025642707,Pectus and other congenital anomalies of ribs/sternum
Phecode:041.12,0.025613207,Methicillin resistant Staphylococcus aureus
Phecode:277,0.025573328,Other disorders of metabolism
RXNORM:801331,0.025470986,breathe right
CCS:54,0.025282778,"Other vascular catheterization, not heart"
Phecode:225,0.025265585,Benign neoplasm of brain and other parts of nervous system
CCS:221,0.025263058,Nasogastric tube
Phecode:270.34,0.025172443,Alpha-1-antitrypsin deficiency
RXNORM:710115,0.025099606,needle
RXNORM:56512,0.025084939,sodium polystyrene sulfonate
RXNORM:2194,0.024993753,cefuroxime
Phecode:1011,0.024986152,Complications of surgical and medical procedures
Phecode:772.3,0.024895723,Muscle weakness
LOINC:5244-9,0.024886363,LOINC:MEASLES VIRUS AB.IGG
Phecode:599.4,0.024777551,Urinary incontinence
Phecode:262,0.024769995,Mineral deficiency NEC
Phecode:249,0.024762389,Secondary diabetes mellitus
