"","feature_id","cos.sim","feature_desc"
"7060","RXNORM:3131",0.0376892536645383,"deferoxamine"
"991","RXNORM:687306",0.0376816847825825,"dextran 70/hypromellose"
"5950","RXNORM:214452",0.0374537216361646,"colchicine/probenecid"
"83","LOINC:2885-2",0.0372962067934859,"total protein (group:tp)"
"1505","LOINC:5869-3",0.0372334103782357,"parainfluenza 1 ag (group:para1)"
"1017","PheCode:348.8",0.0371752262246824,"Encephalopathy, not elsewhere classified"
"4668","PheCode:729.7",0.0369499622829923,"Nontraumatic compartment syndrome"
"287","PheCode:573.9",0.0368389157317548,"Abnormal serum enzyme levels"
"1366","RXNORM:48937",0.0366526738265287,"dexmedetomidine"
"387","LOINC:9317-9",0.0363884100006214,"plt estimate (group:pltest)"
"329","PheCode:426",0.0363742879678399,"Cardiac conduction disorders"
"2785","LOINC:5948-5",0.0363148400262173,"ptt mixing study (group:pttmx)"
"2757","RXNORM:689958",0.0363112200757965,"polyvinyl alcohol/povidone"
"6902","LOINC:40425-1",0.0360805745326532,"cyp2d6 gene analysis (group:cyp2d6)"
"6903","LOINC:XG152-9",0.0360805745326532,"cyp1a2 gene analysis (group:cyp1a2)"
"6904","LOINC:46724-1",0.0360805745326532,"cyp2c9 gene analysis (group:cyp2c9)"
"2790","RXNORM:660890",0.0358293969634599,"sevelamer carbonate"
"813","RXNORM:8787",0.0356707131925756,"propranolol"
"228","PheCode:512.7",0.0354918340361472,"Shortness of breath"
"335","RXNORM:2193",0.0353049816929293,"ceftriaxone"
"6220","LOINC:50544-6",0.0351925840408737,"everolimus (group:everolmus)"
"3280","LOINC:3226-8",0.0350068531942132,"factor xi (group:fxi)"
"759","RXNORM:8410",0.0347663483002014,"alteplase"
"5795","LOINC:6746-2",0.0346189537319454,"prolymphocytes - manual (group:prolym)"
"253","PheCode:278",0.0346091880282347,"Overweight, obesity and other hyperalimentation"
"297","PheCode:278.11",0.0345936305728619,"Morbid obesity"
"2418","PheCode:348.7",0.0344822459254239,"Coma"
"1340","PheCode:480.1",0.0344342266141221,"Bacterial pneumonia"
"1845","PheCode:654.1",0.0343290223897816,"Abnormality of organs and soft tissues of pelvis complicating pregnancy, childbirth, or the puerperium"
"776","PheCode:529.1",0.0342897081845796,"Glossitis"
"397","LOINC:7791-7",0.0342749241466447,"LOINC:DACRYOCYTES"
"922","LOINC:20456-0",0.0342291765631975,"yeast (group:uas-yeas)"
"1729","RXNORM:6916",0.0341101430438537,"metolazone"
"2599","LOINC:35492-8",0.0339718280638412,"LOINC:STAPHYLOCOCCUS AUREUS.METHICILLIN RESISTANT DNA"
"204","LOINC:2341-6",0.0339160169529838,"glucose (poc) (group:glu-poc)"
"205","LOINC:X1727-7",0.0339160169529836,"glucose (poc) (group:glu-poc)"
"138","LOINC:33914-3",0.0338979518781239,"gfr (estimated) (group:gfr)"
"5482","PheCode:433.32",0.0338475610603412,"Moyamoya disease"
"1609","LOINC:27821-8",0.0337550309319837,"protein s free ag (%) (group:prts-fract)"
"4323","LOINC:26609-8",0.0337255595051203,"g-aminobutyrate (group:gab)"
"801","PheCode:288",0.0337234320895194,"Diseases of white blood cells"
"1052","PheCode:994.21",0.033427103826611,"Septic shock"
"3566","RXNORM:21009",0.0333009031193647,"chromic chloride"
"1499","LOINC:14627-4",0.0332979704223851,"hco3, venous (group:vhco3)"
"4372","PheCode:709.3",0.0331400779827572,"Systemic sclerosis"
"4299","LOINC:6782-7",0.0330131231311215,"igg/albumin ratio (group:iggalbm)"
"4298","LOINC:2470-3",0.0330131231311214,"igg/albumin ratio, csf (group:iggalb)"
"4300","LOINC:14116-8",0.0330131231311213,"igg synthesis rate (group:iggsr)"
"3710","PheCode:254",0.0329576734359956,"Diseases of thymus gland"
"1613","LOINC:6683-7",0.0328306664584253,"reptilase time (group:rept)"
"4429","LOINC:9738-6",0.0328012555368388,"gabapentin (group:gaba)"
"4216","LOINC:2694-8",0.032774307355309,"timed urine osm (group:t/uosm)"
"3795","LOINC:6021-0",0.0326072243543865,"apple ab, ige (group:appige)"
"2968","LOINC:X1671-7",0.0325639103297777,"creatinine, time ur (mg/dl) (group:tu-cre)"
"781","PheCode:512.3",0.0324862279603832,"Abnormal chest sounds"
"6552","LOINC:3639-2",0.0324817111489073,"5-fluorocytosine (group:5fluor)"
"1498","LOINC:1924-0",0.0324610283083301,"base deficit, venous (group:vbasedef)"
"4428","LOINC:11088-2",0.0322705681603433,"anna (hu) (group:anna)"
"2526","PheCode:284.1",0.0322050466134879,"Pancytopenia"
"1506","LOINC:1927-3",0.032151459883554,"venous hco3 (group:vbasex)"
"1153","LOINC:38518-7",0.0319110729954525,"granulocytes, immature (%) (group:immgran%)"
"605","RXNORM:6918",0.031881427466189,"metoprolol"
"4371","PheCode:261.1",0.0317550534445887,"Vitamin A deficiency"
"1002","PheCode:478",0.0314501680684775,"Throat pain"
"1479","LOINC:16130-7",0.0314331703601099,"hsv 1 dna (group:hsv1nda)"
"1480","LOINC:16131-5",0.0314331703601098,"hsv 2 dna (group:hsv2dna)"
"4089","LOINC:721-1",0.031210093290922,"hgb - pl (group:phgb)"
"4088","LOINC:11559-2",0.0311975512768183,"oxy hgb (group:oxyhgb)"
"3770","LOINC:6052-5",0.031156771700333,"broccoli ab, ige (group:broccige)"
"254","PheCode:278.1",0.031130606456116,"Obesity"
"2724","RXNORM:1551291",0.0311122445523102,"dulaglutide"
"653","PheCode:263",0.0311082877417971,"Other nutritional deficiency"
"869","LOINC:X3001-0",0.0306662134066271,"special coag interp (group:sclint)"
"3373","PheCode:870.6",0.0306457156978462,"Open wound of neck"
"2947","LOINC:31209-0",0.0306194115268165,"ia-2 ab (group:icell512)"
"648","PheCode:260.6",0.0305101570459837,"Anorexia"
"388","LOINC:764-1",0.0303829994070264,"bands - manual (group:band)"
"2572","PheCode:442.8",0.0302896893199154,"Aneurysm of other specified artery"
"7071","LOINC:9733-7",0.0302701067613473,"porphyrins, stool (group:stlporph)"
"5726","RXNORM:691005",0.0302354426869849,"calcium carbonate/famotidine/magnesium hydroxide"
"462","PheCode:575.7",0.030226304837065,"Other disorders of gallbladder"
"4018","RXNORM:797541",0.0301305921215577,"isopropyl alcohol"
"1907","PheCode:580.2",0.0298208075274578,"Nephrotic syndrome without mention of glomerulonephritis"
"6092","LOINC:10342-4",0.0297906919531244,"sulfamethoxazole (group:sulf)"
"391","LOINC:774-0",0.0297236016282468,"LOINC:OVALOCYTES"
"154","CCS-PCS:197",0.0295113277557206,"other diagnostic ultrasound"
"5276","LOINC:31254-6",0.0294134777802717,"gbm ab, igg (group:gbmigg)"
"5292","PheCode:394.4",0.0293921280018145,"Acute rheumatic heart disease"
"1029","LOINC:16136-4",0.0293132590586663,"b2 glycoprotein ab, igm (group:b2gpm)"
"1610","LOINC:5959-2",0.0292496818248654,"pt mixing study (group:ptmx)"
"1364","RXNORM:302285",0.0290810339476307,"conivaptan"
"1035","LOINC:18319-4",0.0289218933714956,"neutrophils, vacuolated (group:vacuol)"
"80","LOINC:3040-3",0.028655666927134,"LOINC:TRIACYLGLYCEROL LIPASE"
"854","PheCode:286.7",0.0286347617462194,"Other and unspecified coagulation defects"
"4276","LOINC:73737-9",0.0285725761315473,"pla2r ab, igg (group:pla2rab-igg)"
"143","RXNORM:11124",0.0285387080748076,"vancomycin"
"293","RXNORM:7597",0.0282890284432844,"nystatin"
"1604","LOINC:1903-4",0.0281792782174171,"vitamin c (group:vitc)"
"3980","PheCode:870.4",0.0281418676160867,"Open wound of nose and sinus"
"452","PheCode:465.2",0.0280998688263867,"Acute pharyngitis"
"2696","LOINC:15191-0",0.028044137830674,"lupus anticoagulant screen (group:lupusscr)"
"1023","PheCode:136",0.028040414777864,"Other infectious and parasitic diseases"
"2740","PheCode:448",0.0280048145548232,"Disease of capillaries"
"268","RXNORM:214442",0.0279526594298671,"codeine/guaifenesin"
"3497","LOINC:73818-7",0.0279120446384667,"heparin pf4 ab (hit) (od), igg (group:pf4-iggod)"
"1419","LOINC:33233-8",0.0278859756769188,"uric acid crystals (group:uas-urac)"
"2525","PheCode:284",0.0278191994327577,"Aplastic anemia"
"2036","PheCode:427.3",0.0277401329035411,"Other specified cardiac dysrhythmias"
"286","PheCode:573.7",0.0276751611235223,"Abnormal results of function study of liver"
"6135","RXNORM:8597",0.0275436734255902,"potassium iodide"
"865","RXNORM:36709",0.0274466717738973,"sodium phosphate"
"1493","PheCode:288.3",0.0274291174790731,"Eosinophilia"
"3269","LOINC:X1583-4",0.0274144956565779,"neuromuscular disorder panel (group:nmd)"
"3496","LOINC:73816-1",0.0273368279607871,"interpretation (pf4) (group:pf4)"
"332","RXNORM:18631",0.0272715121120634,"azithromycin"
"350","LOINC:13919-6",0.0270826046330886,"hbv core ab(s) (group:hbsabt)"
"2354","PheCode:798.1",0.0270421955056789,"Chronic fatigue syndrome"
"3498","LOINC:X3068-4",0.0270243341171045,"heparin pf4 ab (hit), igg (group:hep_pf4-igg)"
"1465","CCS-PCS:91",0.0269990993279444,"peritoneal dialysis"
"3281","LOINC:3232-6",0.0269514036730233,"factor xii (group:fxii)"
"2852","CCS-PCS:50",0.0269133836487353,"extracorporeal circulation auxiliary to open heart procedures"
"1046","RXNORM:11149",0.0268678780669516,"vasopressin"
"3252","RXNORM:2222",0.0267326082136429,"cellulose,oxidized"
"1086","LOINC:3209-4",0.0266985035347313,"factor viii (group:fviii)"
"1085","LOINC:3198-9",0.0266338119183822,"factor vii (group:fvii)"
"1638","RXNORM:61381",0.0266228634542952,"olanzapine"
"2784","PheCode:627.22",0.0265176477191328,"Need for Hormone replacement therapy (postmenopausal)"
"6397","LOINC:22396-6",0.0265110655810122,"legionella ab(s) (group:lpneut)"
"2167","LOINC:1992-7",0.0264898084717901,"calcitonin (group:cciton)"
"602","RXNORM:8782",0.0264197122109913,"propofol"
"4775","PheCode:320",0.0263377502495757,"Meningitis"
"3347","LOINC:XID133-9",0.0262739703834168,"b. miyamotoi igg & igm abs (group:bmgm)"
"3465","RXNORM:30125",0.0262339559479338,"modafinil"
"26","LOINC:2000-8",0.0261374456343847,"calcium (group:ca)"
"4366","LOINC:16954-0",0.0259612985576553,"hsv ab(s) (group:hsvab)"
"5155","LOINC:XC13-3",0.0259552241030658,"thbr (group:thbr)"
"6562","LOINC:9532-3",0.0258550264338886,"influenza a ab, igg (titer) (group:infag-titer)"
"6563","LOINC:9533-1",0.0258550264338886,"influenza a ab, igm (titer) (group:infab)"
"920","PheCode:286.9",0.0257889386423763,"Abnormal coagulation profile"
"3293","PheCode:149.5",0.0257736026455164,"Hx of malignant neoplasm of oral cavity and pharynx"
"629","LOINC:57901-1",0.0257068960406484,"c. diff gdh (group:cdiff-gdh)"
"1727","LOINC:38995-7",0.0257039902669938,"cellular casts (/lpf) (group:celcast)"
"1084","LOINC:3193-0",0.0256446901664837,"factor v (group:fv)"
"4425","LOINC:33979-6",0.0256369995676654,"calcium binding ab, n type (group:caabn)"
"6173","LOINC:5807-3",0.0255820649921492,"LOINC:ERYTHROCYTE CASTS"
"1416","RXNORM:325887",0.025466378084821,"micafungin"
"1236","PheCode:271.3",0.0254228676697668,"Intestinal disaccharidase deficiencies and disaccharide malabsorption"
"1","PheCode:276",0.0252342741062548,"Disorders of fluid, electrolyte, and acid-base balance"
"1611","LOINC:X1476-1",0.025217713831001,"interpretation (gene analysis) (group:miscint)"
"392","LOINC:779-9",0.0251757494574952,"LOINC:POIKILOCYTOSIS"
"2477","LOINC:781-5",0.0251313727960164,"promyelocyte# (group:promabs)"
"331","PheCode:783",0.025071953032539,"Fever of unknown origin"
"1972","PheCode:526.8",0.0249928021876308,"Exostosis of jaw"
"1158","LOINC:4531-0",0.0248907123892917,"total complementeia (group:cate)"
"1425","LOINC:45149-2",0.024746717213586,"ej ab (group:ej)"
"1426","LOINC:45152-6",0.0247467172135857,"oj ab (group:oj)"
"1427","LOINC:33921-8",0.0247467172135857,"srp ab (group:srp)"
"1424","LOINC:33771-7",0.0247467172135856,"pl-12 ab (group:pl-12)"
"1433","LOINC:68549-5",0.0247467172135856,"u2 snrnp ab (group:u2-snrnp)"
"1423","LOINC:33772-5",0.0247467172135854,"pl-7 ab (group:pl-7)"
"1436","LOINC:18484-6",0.0247467172135853,"ku ab (group:antiku)"
"1437","LOINC:70257-1",0.0246951199828145,"ss-a 52kd igg ab (group:ssa52igg)"
"1429","LOINC:XC232-9",0.0246951199828142,"p155/140 ab (group:p155/140)"
"1431","LOINC:XC347-5",0.0246951199828141,"nxp-2 ab (group:nxp2ab)"
"1428","LOINC:18485-3",0.0246372752006471,"mi-2 ab (group:mi2)"
"1430","LOINC:XC332-7",0.0246179410652962,"mda-5 ab (group:mda5-ab)"
"19","LOINC:10466-1",0.0245992822537507,"LOINC:ANION GAP 3"
"2653","RXNORM:1424888",0.0244115599096028,"fluticasone/vilanterol"
"2304","RXNORM:6069",0.0242637163352658,"ivermectin"
"196","LOINC:X1272-4",0.0242379190930635,"specimen type (group:spectyp)"
"856","PheCode:560.1",0.0242326868795643,"Paralytic ileus"
"3438","PheCode:379.4",0.0240224349576149,"Anomalies of pupillary function"
"1435","LOINC:14030-1",0.0240108335986204,"sm+rnp abs, igg (group:smrnp-igg)"
"3034","PheCode:253.3",0.0239552735943032,"Diabetes insipidus"
"6207","RXNORM:73494",0.023877306048499,"telmisartan"
"4816","RXNORM:183379",0.0238030349018093,"rivastigmine"
"630","LOINC:34468-9",0.0237723603412496,"c. difficile, toxin a (+b) (group:cdiftoxab)"
"1235","PheCode:271",0.0236296404491554,"Disorders of carbohydrate transport and metabolism"
"4691","CCS-PCS:128",0.0236142020608638,"diagnostic dilatation and curettage (d&c)"
"631","PheCode:276.1",0.0234565130364606,"Electrolyte imbalance"
"1910","PheCode:790.1",0.0234438278320192,"Elevated sedimentation rate"
"5938","LOINC:X8042-4",0.0234219394130585,"cd19+cd21+% (group:cd19+cd21+%)"
"87","LOINC:728-6",0.0233442946455096,"LOINC:HYPOCHROMIA"
"243","LOINC:6873-4",0.0232586340157314,"beta hydroxybutyrate (group:3ohbt)"
"9","RXNORM:466588",0.0230374286663396,"aluminum hydroxide/magnesium hydroxide/simethicone"
"4426","LOINC:33980-4",0.022853201233739,"calcium binding ab, p/q type (group:caabpq)"
"4051","LOINC:21055-9",0.022847251088118,"adenovirus dna (group:adenodna)"
"288","LOINC:10900-9",0.0227896774665055,"hbv surface ab (group:hbsab)"
"5","PheCode:276.5",0.022768137935394,"Hypovolemia"
"1935","PheCode:204.21",0.0227556544750665,"Myeloid leukemia, acute"
"2894","PheCode:989",0.0227000415173582,"Toxic effect of other substances, chiefly nonmedicinal as to source"
"2720","RXNORM:214502",0.0226292063125854,"diclofenac/misoprostol"
"3569","RXNORM:658",0.0226290664580124,"amino acids"
"3338","LOINC:X1582-6",0.0225892810876628,"other organic acids, ur (group:uorga)"
"1432","LOINC:14131-7",0.0225003554189673,"pm1/scl ab (group:pm1scl)"
"5963","RXNORM:285155",0.0224993765008088,"kelp"
"1157","LOINC:34165-1",0.0224688046998842,"granulocytes, immature (group:immgran)"
"1127","LOINC:2955-3",0.0224249644190923,"urine sodium (group:una)"
"1088","LOINC:3289-6",0.0223157292957686,"factor ii (group:fii)"
"7049","LOINC:X1539-6",0.0221287469754355,"mitochondrial enzymes (group:mito6)"
"5464","PheCode:527.1",0.0220476253394422,"Hypertrophy of salivary gland"
"2255","PheCode:349",0.0219414591616412,"Other and unspecified disorders of the nervous system"
"22","LOINC:2160-0",0.0219332236623015,"creatinine (group:cre)"
"1844","PheCode:654",0.0218068258842542,"Other and unspecified complications of birth; puerperium affecting management of mother"
"147","LOINC:2777-1",0.0217950509838148,"LOINC:PHOSPHATE"
"241","LOINC:2705-2",0.021792190824944,"venous po2 (group:vpo2)"
"239","LOINC:2021-4",0.021791996122483,"venous pco2 (group:vpco2)"
"5342","LOINC:49060-7",0.021710671144861,"anti-xa (fondaparinux) (group:hep-fonda)"
"240","LOINC:2746-6",0.0216652255461657,"venous ph (group:vph)"
"1126","LOINC:2695-5",0.021582549334043,"LOINC:OSMOLALITY"
"1560","PheCode:539",0.0215657159617668,"Bariatric surgery"
"2814","PheCode:345.1",0.0214959980042077,"Epilepsy"
"5425","LOINC:10548-6",0.0214940442075712,"phenytoin (%free) (group:phenrat)"
"182","PheCode:401",0.0214214595056835,"Hypertension"
"4713","LOINC:17521-6",0.0213641138363792,"reticulin ab (group:retab)"
"3966","RXNORM:35465",0.0212951596257804,"rho(d) immune globulin"
"101","LOINC:713-8",0.0211716343491343,"eosinophils - auto (group:eos)"
"1882","LOINC:2078-4",0.0209263432942211,"urine chloride (group:ucl)"
"3241","LOINC:6065-7",0.0208970795937958,"celery ab, ige (group:celeryige)"
"4795","LOINC:30160-6",0.0208947903442952,"tau/ ab42, csf (group:taucsf)"
"3589","LOINC:31944-2",0.0208716051934247,"enterovirus ag (group:entero-ag)"
"3588","LOINC:31825-3",0.0208716051934245,"e. coli k1 ag (group:ecolk1)"
"3597","LOINC:20459-4",0.0208716051934245,"beta strep group b ag (group:strepb)"
"3592","LOINC:10677-3",0.0208716051934245,"hsv 1 ag (group:hsv1mint)"
"3591","LOINC:15379-1",0.0208716051934244,"h. influenzae b ag (group:hibag)"
"3596","LOINC:60525-3",0.0208716051934244,"parechovirus rna (group:parecho)"
"3593","LOINC:10679-9",0.0208716051934244,"hsv 2 ag (group:hsv2mint)"
"3595","LOINC:31910-3",0.0208716051934244,"n. meningitidis ag(s) (group:acy-w135)"
"3300","RXNORM:14845",0.020836986305232,"apraclonidine"
"2069","PheCode:008.6",0.0207511019258404,"Viral Enteritis"
"3193","LOINC:3096-5",0.0207303276867276,"timed urine un (group:t/uun)"
"1189","PheCode:585.4",0.0206728570432341,"Chronic kidney disease, Stage I or II"
"1421","RXNORM:8814",0.020667959620023,"epoprostenol"
"2570","LOINC:13056-7",0.0206649008490429,"plt (citrated bld) (group:plt-plasma)"
"2130","PheCode:938",0.0206288956733943,"Dermatitis due to solar radiation"
"5669","RXNORM:1008818",0.0206093512588775,"lidocaine/menthol"
"3757","LOINC:71369-3",0.0206043255947684,"neutrophils, dysplastic (group:dneut)"
"4555","RXNORM:1597614",0.0205309449167922,"ceftolozane/tazobactam"
"1049","PheCode:994.2",0.0205267772593973,"Sepsis"
"1503","LOINC:76077-7",0.0205264735003644,"influenza a rna (group:infa-rna)"
"5534","RXNORM:214395",0.0204512278441066,"chlorpheniramine/pseudoephedrine"
"6","PheCode:427",0.0203823317928458,"Cardiac dysrhythmias"
"7238","RXNORM:10473",0.0203558862688892,"thiotepa"
"4040","LOINC:X1004-3",0.02030311357091,"unspec urine un (group:u/uun)"
"1241","PheCode:269",0.020295230243178,"Proteinuria"
"4935","LOINC:X2047-9",0.0202602556636881,"diff review, bone marrow (group:bmdiff)"
"457","RXNORM:7812",0.0202441957049941,"oxymetazoline"
"1927","PheCode:204.2",0.0201674198662306,"Myeloid leukemia"
"4362","LOINC:3021-3",0.0201445391330104,"thyroxine bind glob (group:tbg)"
"2695","LOINC:6303-2",0.0200162544780524,"LOINC:COAGULATION DILUTE RUSSELL VIPER VENOM INDUCED"
"5686","RXNORM:11359",0.0199912336837787,"lutein"
"887","LOINC:703-9",0.0199552668244521,"LOINC:BASOPHILIC STIPPLING"
"5169","RXNORM:24941",0.0199499427587256,"ferrous fumarate"
"1028","LOINC:16135-6",0.0199342518103769,"b2 glycoprotein ab, igg (group:b2gpg)"
"1469","CCS-PCS:199",0.0198996490278649,"electroencephalogram (eeg)"
"6507","LOINC:25417-7",0.0198811744857198,"hhv 6 ab, igm (group:hhv6m)"
"4440","LOINC:41871-5",0.0198462640027572,"voltage gated potassium ab (group:vgkc)"
"1470","RXNORM:1808",0.019830931865106,"bumetanide"
"863","CCS-PCS:41",0.0198151750857953,"other non-or therapeutic procedures on respiratory system"
"4833","PheCode:364.2",0.0197811140996713,"Corneal edema"
"6615","LOINC:21493-2",0.0197521899440403,"rickettsia ab (spotted fever grp), igm titer (group:rickmt)"
"1076","LOINC:27170-0",0.0197501575320657,"tolbutamide urine (ug/ml) (group:tolbutur)"
"1074","LOINC:12396-8",0.0197501575320656,"chlorpropamide, urine (group:chlorpro)"
"1073","LOINC:27164-3",0.0197501575320655,"acetohexamide urine (ug/ml) (group:acethexur)"
"1083","LOINC:73689-2",0.0197501575320654,"repaglinide urine (group:repaglinur)"
"1078","LOINC:73691-8",0.0197501575320652,"glimepiride urine (ng/ml) (group:glimeur)"
"1081","LOINC:73690-0",0.0197501575320651,"nateglinide urine (group:natglinur)"
"1075","LOINC:27166-8",0.0197501575320649,"tolazamide urine (ug/ml) (group:tolazur)"
"6770","LOINC:33329-4",0.0196704617625929,"west nile virus ab titer, igg (group:wnviggt)"
